년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
2020-04-01,서귀포시,동홍동,기타 외국식 음식점업,남성,841,31660200,6105788.975,422113.925,2194320.204,2020-12-15
2020-04-01,서귀포시,동홍동,기타 대형 종합 소매업,남성,3732,213059450,6105788.975,422113.925,2194320.204,2020-12-15
2020-04-01,서귀포시,동홍동,그외 기타 종합 소매업,남성,9,248000,6105788.975,422113.925,2194320.204,2020-12-15
2020-04-01,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,남성,20,232500,6105788.975,422113.925,2194320.204,2020-12-15
2020-04-01,서귀포시,동홍동,과실 및 채소 소매업,남성,292,13079590,6105788.975,422113.925,2194320.204,2020-12-15
2020-04-01,서귀포시,동홍동,여행사업,남성,22,4965600,6105788.975,422113.925,2194320.204,2020-12-15
2020-04-01,서귀포시,동홍동,건강보조식품 소매업,남성,20,3001550,6105788.975,422113.925,2194320.204,2020-12-15
2020-04-01,서귀포시,동홍동,기타 대형 종합 소매업,여성,4095,246302830,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,중식 음식점업,여성,233,5690500,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,체인화 편의점,여성,6624,68944660,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1479,23131820,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,한식 음식점업,여성,4267,178460810,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,화장품 및 방향제 소매업,여성,3,145000,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,서홍동,건강보조식품 소매업,남성,2,375800,1980113.798,127720.108,1178249.264,2020-12-15
2020-04-01,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,남성,11,296000,1980113.798,127720.108,1178249.264,2020-12-15
2020-04-01,서귀포시,대륜동,일식 음식점업,여성,329,16537500,4969956.614,330197.075,1835961.658,2020-12-15
2020-04-01,서귀포시,서홍동,그외 기타 종합 소매업,남성,1,700000,1980113.798,127720.108,1178249.264,2020-12-15
2020-04-01,서귀포시,서홍동,기타 외국식 음식점업,남성,442,8511000,1980113.798,127720.108,1178249.264,2020-12-15
2020-04-01,서귀포시,서홍동,기타음식료품위주종합소매업,남성,29,2816600,1980113.798,127720.108,1178249.264,2020-12-15
2020-04-01,서귀포시,서홍동,내항 여객 운송업,남성,49,4286900,1980113.798,127720.108,1178249.264,2020-12-15
2020-04-01,서귀포시,서홍동,비알콜 음료점업,남성,1024,7428200,1980113.798,127720.108,1178249.264,2020-12-15
2020-04-01,서귀포시,서홍동,빵 및 과자류 소매업,남성,251,2936440,1980113.798,127720.108,1178249.264,2020-12-15
2020-04-01,서귀포시,동홍동,기타 수상오락 서비스업,여성,1,2000,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,기타 외국식 음식점업,여성,524,20835800,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,차량용 가스 충전업,여성,217,16380082,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,일식 음식점업,여성,230,12565500,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,육류 소매업,여성,332,18649560,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,욕탕업,여성,67,567000,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,여행사업,여성,9,773800,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,여관업,여성,26,971400,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,여성,164,25250000,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,슈퍼마켓,여성,11154,353963230,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,수산물 소매업,여성,95,5713400,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,서양식 음식점업,여성,1814,24528060,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,빵 및 과자류 소매업,여성,1094,11788550,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,비알콜 음료점업,여성,1788,13924380,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,마사지업,여성,2,150000,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,동홍동,기타음식료품위주종합소매업,여성,703,21009410,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,제주시,도두동,자동차 임대업,남성,1996,109522768,446958.376,82372.064,897834.413,2020-12-15
2020-04-01,서귀포시,동홍동,전시 및 행사 대행업,여성,12,3482000,6853569.888,373226.138,2042269.837,2020-12-15
2020-04-01,서귀포시,대천동,화장품 및 방향제 소매업,여성,1,616000,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,호텔업,여성,115,2948785,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,한식 음식점업,여성,2968,93215508,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,기타 외국식 음식점업,남성,270,7184500,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,그외 기타 스포츠시설 운영업,남성,1,100000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,관광 민예품 및 선물용품 소매업,남성,59,1381500,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,과실 및 채소 소매업,남성,22,1811000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,건강보조식품 소매업,남성,3,124000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대정읍,화장품 및 방향제 소매업,여성,123,4164520,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,한식 음식점업,여성,4875,198938850,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1412,21275530,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,체인화 편의점,여성,5900,56567680,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,차량용 주유소 운영업,여성,1744,85864113,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,차량용 가스 충전업,여성,51,4828000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,중식 음식점업,여성,748,23344000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,전시 및 행사 대행업,여성,104,1194800,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대천동,빵 및 과자류 소매업,남성,838,11022530,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대정읍,일식 음식점업,여성,224,13679000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,육류 소매업,여성,231,10592000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,욕탕업,여성,37,2754000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,여관업,여성,340,6967520,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,스포츠 및 레크레이션 용품 임대업,여성,140,18845210,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,슈퍼마켓,여성,7791,285490337,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,수산물 소매업,여성,138,8371000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,서양식 음식점업,여성,1881,35063890,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,빵 및 과자류 소매업,여성,2981,42679817,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,비알콜 음료점업,여성,1087,14080770,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,기타음식료품위주종합소매업,여성,2795,124736950,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,기타 주점업,여성,27,5165000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,기타 외국식 음식점업,여성,28,404500,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,그외 기타 종합 소매업,여성,1,10000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,그외 기타 분류안된 오락관련 서비스업,여성,4,267400,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대정읍,일반유흥 주점업,여성,46,9611100,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대천동,서양식 음식점업,남성,1132,23341700,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,비알콜 음료점업,남성,791,5225600,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,수산물 소매업,남성,28,1765500,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1856,21527540,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,관광 민예품 및 선물용품 소매업,여성,6,237000,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,체인화 편의점,여성,4820,48348760,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,차량용 주유소 운영업,여성,1926,85704835,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,차량용 가스 충전업,여성,19,2712130,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,중식 음식점업,여성,110,2866000,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,전시 및 행사 대행업,여성,4,355000,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,일식 음식점업,여성,353,17541500,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,일반유흥 주점업,여성,19,1381500,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,여관업,여성,189,12782785,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,슈퍼마켓,여성,3397,107180620,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,수산물 소매업,여성,38,2117000,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,서양식 음식점업,여성,1335,27609740,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,빵 및 과자류 소매업,여성,1681,20840620,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,비알콜 음료점업,여성,752,5198570,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,기타 외국식 음식점업,여성,208,5805000,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,과실 및 채소 소매업,여성,26,3641000,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,슈퍼마켓,남성,2758,72619850,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,건강보조식품 소매업,여성,9,566000,2654331.68,146659.207,1431862.582,2020-12-15
2020-04-01,서귀포시,대천동,휴양콘도 운영업,남성,124,7277685,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,화장품 및 방향제 소매업,남성,1,200000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,호텔업,남성,204,10636477,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,한식 음식점업,남성,4423,151482000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2100,22432490,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대정읍,건강보조식품 소매업,여성,18,2063000,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,대천동,차량용 주유소 운영업,남성,3410,158503128,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,차량용 가스 충전업,남성,24,4054100,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,중식 음식점업,남성,336,8400000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,일식 음식점업,남성,548,32841000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,일반유흥 주점업,남성,42,3023000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,여관업,남성,242,14573782,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대천동,스포츠 및 레크레이션 용품 임대업,남성,1,220000,2568717.561,232449.411,1717536.361,2020-12-15
2020-04-01,서귀포시,대정읍,과실 및 채소 소매업,여성,196,7304150,6048282.725,259928.027,1817910.254,2020-12-15
2020-04-01,서귀포시,영천동,호텔업,남성,366,19561800,1340492.032,229452.177,1256120.495,2020-12-15
2020-04-01,서귀포시,대정읍,육류 소매업,남성,159,5898530,6435227.785,444506.619,2098468.25,2020-12-15
2020-04-01,서귀포시,송산동,과실 및 채소 소매업,남성,1740,74098090,630492.937,46440.545,501151.868,2020-12-15
2020-04-01,제주시,건입동,차량용 주유소 운영업,남성,2515,110650030,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,차량용 가스 충전업,남성,780,26855893,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,중식 음식점업,남성,321,6667500,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,일식 음식점업,남성,235,18449100,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,일반유흥 주점업,남성,110,15147000,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,육류 소매업,남성,192,10077747,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,욕탕업,남성,6,1599000,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,여관업,남성,574,34506974,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,스포츠 및 레크레이션 용품 임대업,남성,443,15303300,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,슈퍼마켓,남성,4993,196861820,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,수산물 소매업,남성,211,18916900,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,서양식 음식점업,남성,200,7776620,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,빵 및 과자류 소매업,남성,588,9227231,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,비알콜 음료점업,남성,1136,9868660,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,체인화 편의점,남성,7901,71424050,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,면세점,남성,759,54761720,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,기타음식료품위주종합소매업,남성,22,4899790,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,기타 주점업,남성,71,9146500,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,기타 외국식 음식점업,남성,64,1854500,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,관광 민예품 및 선물용품 소매업,남성,26,1804000,2281482.487,350656.475,2060139.436,2020-12-15
2020-04-01,제주시,건입동,과실 및 채소 소매업,남성,62,5387500,2281482.487,350656.475,2060139.436,2020-12-15
